,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max
1229,2003-05-14 00:00:00+00:00,32.713497,17.9135,25.205168,0.0,0.0,0.0,0.0,16.167967
1230,2003-05-15 00:00:00+00:00,33.213497,17.213501,25.25933,0.0,0.0,0.0,0.0,17.163355
1231,2003-05-16 00:00:00+00:00,33.7635,17.4135,25.396833,0.0,0.0,0.0,0.0,17.227419
1232,2003-05-17 00:00:00+00:00,33.8635,17.563501,25.671837,0.0,0.0,0.0,0.0,16.62249
1233,2003-05-18 00:00:00+00:00,34.1135,18.563501,26.294752,0.0,0.0,0.0,0.0,13.722565
1234,2003-05-19 00:00:00+00:00,33.413498,18.1135,25.921837,0.0,0.0,0.0,0.0,16.179985
1235,2003-05-20 00:00:00+00:00,34.8635,18.713501,26.101004,0.0,0.0,0.0,0.0,14.685176
1236,2003-05-21 00:00:00+00:00,34.213497,18.9135,25.765587,0.0,0.0,0.0,0.0,13.358861
1237,2003-05-22 00:00:00+00:00,33.213497,18.2635,25.66558,0.0,0.0,0.0,0.0,13.910169
1238,2003-05-23 00:00:00+00:00,32.5135,19.213501,25.80725,0.0,0.0,0.0,0.0,16.854767
1239,2003-05-24 00:00:00+00:00,30.8635,20.3635,25.209335,1.2,1.2,0.0,3.0,18.448023
1240,2003-05-25 00:00:00+00:00,29.563501,17.4135,22.28225,2.2,2.2,0.0,2.0,15.273505
1241,2003-05-26 00:00:00+00:00,30.5135,17.0135,23.703081,0.0,0.0,0.0,0.0,17.555305
1242,2003-05-27 00:00:00+00:00,30.9135,17.463501,23.95725,0.0,0.0,0.0,0.0,16.595179
1243,2003-05-28 00:00:00+00:00,29.6135,17.3635,23.55725,0.4,0.4,0.0,1.0,12.313893
1244,2003-05-29 00:00:00+00:00,28.713501,17.063501,22.151001,1.7,1.7,0.0,4.0,10.739833
1245,2003-05-30 00:00:00+00:00,28.7635,17.463501,22.663504,0.4,0.4,0.0,1.0,10.587917
1246,2003-05-31 00:00:00+00:00,29.4135,17.8635,22.467667,1.9000001,1.9000001,0.0,2.0,16.766108
1247,2003-06-01 00:00:00+00:00,30.463501,17.713501,23.859331,0.0,0.0,0.0,0.0,8.913181
1248,2003-06-02 00:00:00+00:00,30.213501,18.563501,24.013502,0.0,0.0,0.0,0.0,8.39657
1249,2003-06-03 00:00:00+00:00,28.1635,16.563501,21.990583,1.1,1.1,0.0,4.0,9.178235
1250,2003-06-04 00:00:00+00:00,27.963501,16.713501,21.946836,2.4,2.4,0.0,3.0,14.578888
1251,2003-06-05 00:00:00+00:00,27.0135,17.0135,20.723915,10.500001,10.500001,0.0,10.0,12.371645
1252,2003-06-06 00:00:00+00:00,29.2635,16.313501,22.26142,0.0,0.0,0.0,0.0,11.5199995
1253,2003-06-07 00:00:00+00:00,29.6635,17.213501,23.134336,0.0,0.0,0.0,0.0,10.823973
1254,2003-06-08 00:00:00+00:00,29.0135,18.8635,23.39892,0.6,0.6,0.0,2.0,8.587338
1255,2003-06-09 00:00:00+00:00,26.4135,16.313501,21.053083,5.6999993,5.6999993,0.0,12.0,10.105681
1256,2003-06-10 00:00:00+00:00,23.963501,17.0135,19.786419,12.900002,12.900002,0.0,23.0,8.913181
1257,2003-06-11 00:00:00+00:00,25.8635,17.1635,20.501001,2.3999999,2.3999999,0.0,10.0,6.3690495
1258,2003-06-12 00:00:00+00:00,26.4135,17.5135,21.005167,6.7000003,6.7000003,0.0,6.0,9.793058
1259,2003-06-13 00:00:00+00:00,28.1135,17.463501,21.61975,1.9000001,1.9000001,0.0,3.0,11.013882
1260,2003-06-14 00:00:00+00:00,26.563501,18.713501,21.276001,6.2,6.2,0.0,5.0,9.565437
1261,2003-06-15 00:00:00+00:00,28.1635,16.8635,21.084335,5.6000004,5.6000004,0.0,4.0,6.9899354
1262,2003-06-16 00:00:00+00:00,26.9135,15.813499,21.207253,4.6,4.6,0.0,6.0,11.019764
1263,2003-06-17 00:00:00+00:00,25.463501,17.0135,20.940584,1.7,1.7,0.0,3.0,10.8955765
1264,2003-06-18 00:00:00+00:00,25.713501,16.063501,20.232252,2.8000002,2.8000002,0.0,9.0,13.339445
1265,2003-06-19 00:00:00+00:00,27.0135,18.2635,21.584333,1.5,1.5,0.0,2.0,8.209263
1266,2003-06-20 00:00:00+00:00,27.713501,17.7635,21.563501,1.5000001,1.5000001,0.0,6.0,10.514218
1267,2003-06-21 00:00:00+00:00,26.0135,18.7635,20.969751,6.0999994,6.0999994,0.0,10.0,11.928989
1268,2003-06-22 00:00:00+00:00,25.063501,17.963501,20.453085,12.9,12.9,0.0,17.0,9.339208
1269,2003-06-23 00:00:00+00:00,26.1135,16.7635,20.126003,12.3,12.3,0.0,11.0,8.891343
1270,2003-06-24 00:00:00+00:00,26.313501,17.1635,21.061419,2.6000001,2.6000001,0.0,9.0,9.9571085
1271,2003-06-25 00:00:00+00:00,26.4135,15.6135,20.357252,9.8,9.8,0.0,12.0,12.620554
1272,2003-06-26 00:00:00+00:00,27.8635,16.963501,22.005167,1.5999999,1.5999999,0.0,4.0,9.826088
1273,2003-06-27 00:00:00+00:00,26.713501,16.713501,21.859337,0.0,0.0,0.0,0.0,12.9249525
1274,2003-06-28 00:00:00+00:00,26.063501,16.6635,21.763504,0.0,0.0,0.0,0.0,7.2359104
1275,2003-06-29 00:00:00+00:00,25.463501,17.5135,21.034332,1.8,1.8,0.0,3.0,11.726277
1276,2003-06-30 00:00:00+00:00,25.213501,17.213501,20.201002,1.2,1.2,0.0,6.0,13.18308
1277,2003-07-01 00:00:00+00:00,26.2635,16.4135,20.065582,3.1,3.1,0.0,3.0,13.138765
1278,2003-07-02 00:00:00+00:00,26.0135,16.1135,21.080166,0.0,0.0,0.0,0.0,12.605142
1279,2003-07-03 00:00:00+00:00,27.063501,17.1635,21.586418,0.0,0.0,0.0,0.0,12.620554
1280,2003-07-04 00:00:00+00:00,25.713501,17.7635,21.161417,1.2,1.2,0.0,3.0,12.181624
1281,2003-07-05 00:00:00+00:00,25.063501,15.2135,19.667667,1.9000001,1.9000001,0.0,4.0,11.620809
1282,2003-07-06 00:00:00+00:00,24.563501,17.0135,20.498917,0.0,0.0,0.0,0.0,12.015589
1283,2003-07-07 00:00:00+00:00,24.213501,16.3635,19.584333,6.3999996,6.3999996,0.0,14.0,6.5693827
1284,2003-07-08 00:00:00+00:00,24.313501,15.563499,19.536417,6.4000006,6.4000006,0.0,9.0,8.825508
1285,2003-07-09 00:00:00+00:00,24.1635,14.9135,19.211418,8.599998,8.599998,0.0,15.0,9.793059
1286,2003-07-10 00:00:00+00:00,24.1135,14.9635,19.194752,7.0999994,7.0999994,0.0,12.0,8.707238
1287,2003-07-11 00:00:00+00:00,25.8635,14.263499,19.45725,5.3999996,5.3999996,0.0,4.0,13.009903
1288,2003-07-12 00:00:00+00:00,27.063501,14.263499,20.701,0.0,0.0,0.0,0.0,9.904906
1289,2003-07-13 00:00:00+00:00,28.0135,16.1635,22.26975,0.0,0.0,0.0,0.0,8.557102
1290,2003-07-14 00:00:00+00:00,27.563501,15.513499,22.123917,0.0,0.0,0.0,0.0,8.4042845
1291,2003-07-15 00:00:00+00:00,26.2635,16.8635,21.9385,0.0,0.0,0.0,0.0,7.5599995
1292,2003-07-16 00:00:00+00:00,26.2635,14.6135,20.123919,9.4,9.4,0.0,6.0,9.3876505
1293,2003-07-17 00:00:00+00:00,24.1635,16.3635,19.336418,8.2,8.2,0.0,14.0,10.086427
1294,2003-07-18 00:00:00+00:00,24.813501,15.563499,19.248919,7.2000003,7.2000003,0.0,11.0,12.261158
1295,2003-07-19 00:00:00+00:00,25.213501,14.563499,20.030169,0.4,0.4,0.0,1.0,10.239453
1296,2003-07-20 00:00:00+00:00,25.5135,15.263499,20.861414,1.7,1.7,0.0,3.0,8.209263
1297,2003-07-21 00:00:00+00:00,26.7635,16.1135,20.867666,0.3,0.3,0.0,2.0,7.289444
1298,2003-07-22 00:00:00+00:00,27.813501,18.463501,22.251001,1.6,1.6,0.0,3.0,7.289444
1299,2003-07-23 00:00:00+00:00,27.0135,15.763499,21.361414,3.3,3.3,0.0,3.0,8.217153
1300,2003-07-24 00:00:00+00:00,26.313501,15.6635,20.540585,6.6000004,6.6000004,0.0,6.0,8.28
1301,2003-07-25 00:00:00+00:00,26.5135,15.563499,20.551,0.4,0.4,0.0,3.0,11.983188
1302,2003-07-26 00:00:00+00:00,25.813501,16.313501,20.734333,0.8,0.8,0.0,3.0,10.948973
1303,2003-07-27 00:00:00+00:00,24.813501,14.4635,19.498919,2.8999999,2.8999999,0.0,7.0,11.212135
1304,2003-07-28 00:00:00+00:00,25.1635,14.7135,19.780169,4.2,4.2,0.0,9.0,8.473393
1305,2003-07-29 00:00:00+00:00,25.063501,15.9635,19.501001,5.1000004,5.1000004,0.0,9.0,6.439876
1306,2003-07-30 00:00:00+00:00,24.1135,16.063501,19.611418,9.499999,9.499999,0.0,15.0,6.696387
1307,2003-07-31 00:00:00+00:00,24.1135,15.9635,19.246836,16.6,16.6,0.0,15.0,8.0899935
1308,2003-08-01 00:00:00+00:00,22.3635,16.4135,18.744751,7.7,7.7,0.0,18.0,9.449572
1309,2003-08-02 00:00:00+00:00,24.6135,16.463501,20.353083,1.8000001,1.8000001,0.0,6.0,7.172949
1310,2003-08-03 00:00:00+00:00,25.563501,15.813499,19.905167,6.2000003,6.2000003,0.0,4.0,7.6367526
1311,2003-08-04 00:00:00+00:00,25.463501,16.313501,20.121836,5.3,5.3,0.0,3.0,6.9247384
1312,2003-08-05 00:00:00+00:00,25.813501,15.6635,20.101,3.1,3.1,0.0,4.0,7.10031
1313,2003-08-06 00:00:00+00:00,25.5135,16.2635,20.151,3.1000001,3.1000001,0.0,3.0,7.289444
1314,2003-08-07 00:00:00+00:00,23.813501,15.2135,19.378084,6.6,6.6,0.0,7.0,10.086427
1315,2003-08-08 00:00:00+00:00,26.6635,16.5135,20.68017,0.6,0.6,0.0,3.0,8.225035
1316,2003-08-09 00:00:00+00:00,26.813501,15.9635,21.0885,0.0,0.0,0.0,0.0,8.707238
1317,2003-08-10 00:00:00+00:00,27.463501,16.7635,21.748919,0.0,0.0,0.0,0.0,8.4963045
1318,2003-08-11 00:00:00+00:00,26.7635,17.1635,21.813501,0.1,0.1,0.0,1.0,6.638072
1319,2003-08-12 00:00:00+00:00,26.2635,16.8635,20.811419,0.70000005,0.70000005,0.0,4.0,12.57426
1320,2003-08-13 00:00:00+00:00,25.3635,16.1635,19.892666,11.100001,11.100001,0.0,10.0,10.086427
1321,2003-08-14 00:00:00+00:00,23.813501,15.4135,19.461418,9.200001,9.200001,0.0,9.0,12.245294
1322,2003-08-15 00:00:00+00:00,23.963501,15.313499,19.230167,2.0,2.0,0.0,7.0,15.226764
1323,2003-08-16 00:00:00+00:00,25.3635,14.6635,19.996836,0.1,0.1,0.0,1.0,10.24578
1324,2003-08-17 00:00:00+00:00,24.5135,15.063499,19.586418,6.5,6.5,0.0,13.0,12.864649
1325,2003-08-18 00:00:00+00:00,24.7635,15.513499,19.265585,1.5,1.5,0.0,2.0,9.931042
1326,2003-08-19 00:00:00+00:00,24.6135,14.6135,19.196833,9.099999,9.099999,0.0,10.0,8.39657
1327,2003-08-20 00:00:00+00:00,21.813501,15.063499,18.503084,10.199999,10.199999,0.0,12.0,9.178235
1328,2003-08-21 00:00:00+00:00,23.963501,15.9635,19.011417,5.5999994,5.5999994,0.0,6.0,8.759178
1329,2003-08-22 00:00:00+00:00,22.1135,15.8635,18.173918,14.000001,14.000001,0.0,21.0,8.089993
1330,2003-08-23 00:00:00+00:00,23.0135,13.7135,17.928082,5.2999997,5.2999997,0.0,11.0,6.1305785
1331,2003-08-24 00:00:00+00:00,24.1135,14.1135,18.340582,3.9,3.9,0.0,6.0,7.289444
1332,2003-08-25 00:00:00+00:00,24.813501,14.7135,18.828085,6.499999,6.499999,0.0,15.0,11.659777
1333,2003-08-26 00:00:00+00:00,24.2635,14.263499,19.26975,4.5999994,4.5999994,0.0,6.0,8.049845
1334,2003-08-27 00:00:00+00:00,25.063501,15.6635,20.294752,1.3,1.3,0.0,3.0,6.6185193
1335,2003-08-28 00:00:00+00:00,25.463501,15.813499,19.73017,5.8999996,5.8999996,0.0,5.0,6.519877
1336,2003-08-29 00:00:00+00:00,27.3635,16.5135,20.44475,6.0000005,6.0000005,0.0,5.0,7.6367526
1337,2003-08-30 00:00:00+00:00,27.1635,17.963501,21.690582,0.0,0.0,0.0,0.0,12.245294
1338,2003-08-31 00:00:00+00:00,26.463501,17.7635,21.932251,0.0,0.0,0.0,0.0,10.239453
1339,2003-09-01 00:00:00+00:00,25.5135,16.813501,21.167667,0.6,0.6,0.0,3.0,11.252519
1340,2003-09-02 00:00:00+00:00,23.713501,16.813501,20.159336,2.3999999,2.3999999,0.0,10.0,12.096214
1341,2003-09-03 00:00:00+00:00,24.463501,15.9635,19.709333,0.70000005,0.70000005,0.0,3.0,7.9932966
1342,2003-09-04 00:00:00+00:00,23.7635,15.6635,19.532251,5.6999993,5.6999993,0.0,10.0,7.127636
1343,2003-09-05 00:00:00+00:00,23.813501,16.713501,19.184336,5.799999,5.799999,0.0,10.0,9.585739
1344,2003-09-06 00:00:00+00:00,22.5135,15.9635,18.619751,20.300001,20.300001,0.0,21.0,6.4096174
1345,2003-09-07 00:00:00+00:00,23.5135,15.263499,18.909334,6.7999997,6.7999997,0.0,15.0,7.5685663
1346,2003-09-08 00:00:00+00:00,23.813501,15.8635,19.305166,2.6999996,2.6999996,0.0,11.0,9.779817
1347,2003-09-09 00:00:00+00:00,23.1635,16.463501,19.736418,1.0,1.0,0.0,6.0,8.854829
1348,2003-09-10 00:00:00+00:00,23.9135,16.1135,19.173918,11.800002,11.800002,0.0,15.0,8.049845
1349,2003-09-11 00:00:00+00:00,24.4135,15.4635,19.011415,11.499999,11.499999,0.0,7.0,7.9526596
1350,2003-09-12 00:00:00+00:00,23.963501,16.4135,20.023916,4.7,4.7,0.0,10.0,4.452954
1351,2003-09-13 00:00:00+00:00,23.6135,15.313499,18.786419,7.3,7.3,0.0,12.0,6.130579
1352,2003-09-14 00:00:00+00:00,24.313501,15.7135,19.409334,2.3,2.3,0.0,6.0,9.0645685
1353,2003-09-15 00:00:00+00:00,24.313501,15.513499,19.036417,21.0,21.0,0.0,12.0,16.343367
1354,2003-09-16 00:00:00+00:00,23.5135,15.7135,19.065582,6.3000007,6.3000007,0.0,7.0,16.343367
1355,2003-09-17 00:00:00+00:00,23.813501,15.563499,19.119751,4.1,4.1,0.0,8.0,10.182337
1356,2003-09-18 00:00:00+00:00,24.6135,15.013499,19.523916,2.6999998,2.6999998,0.0,6.0,8.534353
1357,2003-09-19 00:00:00+00:00,24.063501,15.9635,19.153086,12.0,12.0,0.0,13.0,13.627795
1358,2003-09-20 00:00:00+00:00,23.5135,16.1135,19.065584,3.1999996,3.1999996,0.0,14.0,11.841756
1359,2003-09-21 00:00:00+00:00,23.4135,17.0135,19.357248,1.5000001,1.5000001,0.0,8.0,11.542478
1360,2003-09-22 00:00:00+00:00,25.063501,15.263499,19.721834,0.0,0.0,0.0,0.0,11.681987
1361,2003-09-23 00:00:00+00:00,24.5135,16.063501,20.209333,1.8000001,1.8000001,0.0,6.0,11.212135
1362,2003-09-24 00:00:00+00:00,25.463501,14.563499,20.030167,1.3000001,1.3000001,0.0,6.0,9.028754
1363,2003-09-25 00:00:00+00:00,26.563501,15.7135,20.334333,5.5,5.5,0.0,6.0,8.311245
1364,2003-09-26 00:00:00+00:00,23.813501,15.2135,19.498915,18.3,18.3,0.0,10.0,10.990322
1365,2003-09-27 00:00:00+00:00,24.213501,16.6135,19.146833,9.900002,9.900002,0.0,13.0,7.5685663
1366,2003-09-28 00:00:00+00:00,23.8635,14.6635,18.567667,11.799999,11.799999,0.0,9.0,15.188415
1367,2003-09-29 00:00:00+00:00,20.963501,16.1135,18.136417,3.2000003,3.2000003,0.0,7.0,20.192118
1368,2003-09-30 00:00:00+00:00,23.6635,13.9635,17.730165,0.4,0.4,0.0,3.0,18.947083
1369,2003-10-01 00:00:00+00:00,24.0135,13.763499,18.642664,0.0,0.0,0.0,0.0,13.084402
1370,2003-10-02 00:00:00+00:00,23.963501,13.313499,18.39267,0.0,0.0,0.0,0.0,14.494192
1371,2003-10-03 00:00:00+00:00,24.963501,13.4635,18.842665,0.0,0.0,0.0,0.0,12.015589
1372,2003-10-04 00:00:00+00:00,26.2635,14.9135,20.0385,0.1,0.1,0.0,1.0,12.144331
1373,2003-10-05 00:00:00+00:00,24.963501,15.063499,20.105167,0.0,0.0,0.0,0.0,15.281989
1374,2003-10-06 00:00:00+00:00,23.1135,15.513499,19.307251,0.7,0.7,0.0,3.0,13.339445
1375,2003-10-07 00:00:00+00:00,20.813501,15.763499,17.203081,23.1,23.1,0.0,24.0,10.853866
1376,2003-10-08 00:00:00+00:00,23.713501,13.1635,17.134333,2.2,2.2,0.0,5.0,7.10031
1377,2003-10-09 00:00:00+00:00,23.6635,14.3635,18.676,0.0,0.0,0.0,0.0,7.92
1378,2003-10-10 00:00:00+00:00,23.3635,15.6135,19.528084,0.90000004,0.90000004,0.0,4.0,6.3690495
1379,2003-10-11 00:00:00+00:00,22.963501,15.913499,18.728083,6.6,6.6,0.0,11.0,7.172949
1380,2003-10-12 00:00:00+00:00,23.4135,16.2635,19.292667,1.4000001,1.4000001,0.0,2.0,7.42159
1381,2003-10-13 00:00:00+00:00,23.6635,16.313501,19.169752,0.5,0.5,0.0,3.0,5.0528407
1382,2003-10-14 00:00:00+00:00,23.4135,15.563499,19.08225,2.3000002,2.3000002,0.0,8.0,5.904439
1383,2003-10-15 00:00:00+00:00,23.213501,14.6135,18.326,1.2,1.2,0.0,2.0,9.178235
1384,2003-10-16 00:00:00+00:00,24.1635,14.1635,19.053085,0.0,0.0,0.0,0.0,7.2
1385,2003-10-17 00:00:00+00:00,24.5135,14.6635,19.430166,0.0,0.0,0.0,0.0,15.778518
1386,2003-10-18 00:00:00+00:00,23.5135,14.4635,18.873919,0.1,0.1,0.0,1.0,20.364674
1387,2003-10-19 00:00:00+00:00,23.213501,14.4635,18.421835,0.0,0.0,0.0,0.0,18.806337
1388,2003-10-20 00:00:00+00:00,23.713501,11.813499,17.878084,0.0,0.0,0.0,0.0,10.636766
1389,2003-10-21 00:00:00+00:00,23.6635,11.7135,17.565584,0.0,0.0,0.0,0.0,9.904906
1390,2003-10-22 00:00:00+00:00,24.213501,12.4135,18.226,0.0,0.0,0.0,0.0,9.693296
1391,2003-10-23 00:00:00+00:00,24.813501,12.4135,19.101,0.0,0.0,0.0,0.0,8.089993
1392,2003-10-24 00:00:00+00:00,24.2635,14.1135,18.728083,0.3,0.3,0.0,1.0,9.107359
1393,2003-10-25 00:00:00+00:00,24.7635,15.013499,18.742666,0.0,0.0,0.0,0.0,6.6185193
1394,2003-10-26 00:00:00+00:00,23.813501,14.563499,18.955168,1.0,1.0,0.0,2.0,9.028754
1395,2003-10-27 00:00:00+00:00,23.2635,14.6135,19.082249,0.0,0.0,0.0,0.0,13.009903
1396,2003-10-28 00:00:00+00:00,23.063501,10.1135,16.786417,0.0,0.0,0.0,0.0,8.373386
1397,2003-10-29 00:00:00+00:00,23.9135,13.3635,18.323915,0.0,0.0,0.0,0.0,6.6185193
1398,2003-10-30 00:00:00+00:00,25.0135,14.6635,19.342665,0.0,0.0,0.0,0.0,5.495161
1399,2003-10-31 00:00:00+00:00,25.963501,13.9135,19.688501,0.0,0.0,0.0,0.0,6.6185193
1400,2003-11-01 00:00:00+00:00,24.7635,13.2135,19.905165,0.0,0.0,0.0,0.0,9.885262
1401,2003-11-02 00:00:00+00:00,24.463501,13.813499,19.20725,0.0,0.0,0.0,0.0,7.928178
1402,2003-11-03 00:00:00+00:00,24.463501,14.6635,19.23225,0.6,0.6,0.0,2.0,7.928178
1403,2003-11-04 00:00:00+00:00,25.3635,16.1135,20.059334,0.0,0.0,0.0,0.0,7.6367526
1404,2003-11-05 00:00:00+00:00,25.9135,14.513499,19.603086,0.0,0.0,0.0,0.0,8.557102
1405,2003-11-06 00:00:00+00:00,26.8635,15.513499,20.973917,0.0,0.0,0.0,0.0,7.342588
1406,2003-11-07 00:00:00+00:00,25.713501,13.6135,19.771833,0.0,0.0,0.0,0.0,10.440001
1407,2003-11-08 00:00:00+00:00,25.6635,12.763499,19.313501,0.0,0.0,0.0,0.0,11.659777
1408,2003-11-09 00:00:00+00:00,26.063501,14.063499,19.473917,0.0,0.0,0.0,0.0,13.896187
1409,2003-11-10 00:00:00+00:00,25.5135,13.763499,19.165585,0.0,0.0,0.0,0.0,14.264361
1410,2003-11-11 00:00:00+00:00,26.1635,13.2135,19.480167,0.0,0.0,0.0,0.0,10.948973
1411,2003-11-12 00:00:00+00:00,26.3635,13.513499,19.948917,0.0,0.0,0.0,0.0,10.1376915
1412,2003-11-13 00:00:00+00:00,25.7635,13.8635,19.982252,0.0,0.0,0.0,0.0,13.358861
1413,2003-11-14 00:00:00+00:00,24.1635,14.2135,19.130167,0.0,0.0,0.0,0.0,14.917212
1414,2003-11-15 00:00:00+00:00,25.813501,14.263499,20.053085,0.0,0.0,0.0,0.0,7.2805495
1415,2003-11-16 00:00:00+00:00,26.5135,15.513499,20.023918,0.0,0.0,0.0,0.0,7.9526596
1416,2003-11-17 00:00:00+00:00,25.3635,15.4135,19.559332,0.0,0.0,0.0,0.0,13.708391
1417,2003-11-18 00:00:00+00:00,26.1635,13.8635,19.50725,0.0,0.0,0.0,0.0,9.983106
1418,2003-11-19 00:00:00+00:00,24.1635,13.2135,18.76767,0.0,0.0,0.0,0.0,15.629972
1419,2003-11-20 00:00:00+00:00,24.813501,13.4635,18.448915,0.0,0.0,0.0,0.0,10.390226
1420,2003-11-21 00:00:00+00:00,26.463501,15.4635,20.71975,0.0,0.0,0.0,0.0,7.928177
1421,2003-11-22 00:00:00+00:00,26.813501,15.263499,19.838503,0.0,0.0,0.0,0.0,9.178235
1422,2003-11-23 00:00:00+00:00,25.6635,13.513499,19.234335,0.0,0.0,0.0,0.0,12.245293
1423,2003-11-24 00:00:00+00:00,25.8635,11.2135,19.023916,0.0,0.0,0.0,0.0,10.105681
1424,2003-11-25 00:00:00+00:00,25.463501,14.563499,19.384335,0.0,0.0,0.0,0.0,12.015589
1425,2003-11-26 00:00:00+00:00,25.1635,13.7135,18.794752,0.0,0.0,0.0,0.0,10.495713
1426,2003-11-27 00:00:00+00:00,25.1635,14.4635,18.934332,0.0,0.0,0.0,0.0,8.049845
1427,2003-11-28 00:00:00+00:00,23.463501,12.4635,18.378084,0.0,0.0,0.0,0.0,18.079027
1428,2003-11-29 00:00:00+00:00,22.813501,10.1635,15.776,0.0,0.0,0.0,0.0,12.959999
1429,2003-11-30 00:00:00+00:00,24.713501,13.263499,18.801,0.0,0.0,0.0,0.0,7.127636
1430,2003-12-01 00:00:00+00:00,25.5135,11.263499,18.961416,0.0,0.0,0.0,0.0,11.874544
1431,2003-12-02 00:00:00+00:00,23.213501,10.013499,16.103083,0.0,0.0,0.0,0.0,15.141414
1432,2003-12-03 00:00:00+00:00,23.213501,9.1135,16.501003,0.0,0.0,0.0,0.0,6.924738
1433,2003-12-04 00:00:00+00:00,23.313501,11.2135,17.621834,0.0,0.0,0.0,0.0,6.1305785
1434,2003-12-05 00:00:00+00:00,22.8635,9.6635,16.928083,0.0,0.0,0.0,0.0,8.647496
1435,2003-12-06 00:00:00+00:00,21.463501,9.6635,15.194751,0.0,0.0,0.0,0.0,14.471821
1436,2003-12-07 00:00:00+00:00,22.063501,9.013499,16.082249,0.0,0.0,0.0,0.0,4.6800003
1437,2003-12-08 00:00:00+00:00,21.5135,11.513499,16.242666,0.0,0.0,0.0,0.0,10.464798
1438,2003-12-09 00:00:00+00:00,21.5135,11.2135,15.790582,0.0,0.0,0.0,0.0,9.0645685
1439,2003-12-10 00:00:00+00:00,23.313501,9.563499,16.690584,0.0,0.0,0.0,0.0,11.542478
1440,2003-12-11 00:00:00+00:00,23.463501,11.1635,16.976,0.0,0.0,0.0,0.0,13.70839
1441,2003-12-12 00:00:00+00:00,22.8635,11.063499,16.348915,0.0,0.0,0.0,0.0,12.849528
1442,2003-12-13 00:00:00+00:00,21.7635,10.1635,15.559331,0.0,0.0,0.0,0.0,8.350138
1443,2003-12-14 00:00:00+00:00,22.713501,5.9635,14.203083,0.0,0.0,0.0,0.0,13.441071
1444,2003-12-15 00:00:00+00:00,23.2635,7.0135,15.403083,0.0,0.0,0.0,0.0,6.162207
1445,2003-12-16 00:00:00+00:00,22.813501,10.013499,16.765583,0.0,0.0,0.0,0.0,7.289445
1446,2003-12-17 00:00:00+00:00,20.9135,7.1635003,13.515583,0.0,0.0,0.0,0.0,14.587776
1447,2003-12-18 00:00:00+00:00,22.213501,5.2635,12.955167,0.0,0.0,0.0,0.0,10.041354
1448,2003-12-19 00:00:00+00:00,21.463501,4.8135,12.990584,0.0,0.0,0.0,0.0,12.413476
1449,2003-12-20 00:00:00+00:00,20.813501,3.9135003,12.126,0.0,0.0,0.0,0.0,9.47012
1450,2003-12-21 00:00:00+00:00,22.2635,5.1135,13.961415,0.0,0.0,0.0,0.0,6.4799995
1451,2003-12-22 00:00:00+00:00,23.063501,7.2635,15.4885,0.0,0.0,0.0,0.0,4.6938252
1452,2003-12-23 00:00:00+00:00,23.6135,9.4135,16.646833,0.0,0.0,0.0,0.0,6.151683
1453,2003-12-24 00:00:00+00:00,22.313501,7.5135,15.115584,0.0,0.0,0.0,0.0,7.2
1454,2003-12-25 00:00:00+00:00,23.6135,13.1635,17.509335,0.0,0.0,0.0,0.0,8.311245
1455,2003-12-26 00:00:00+00:00,23.963501,10.9135,17.057251,0.0,0.0,0.0,0.0,8.766573
1456,2003-12-27 00:00:00+00:00,24.713501,12.6135,17.921831,0.0,0.0,0.0,0.0,9.3669195
1457,2003-12-28 00:00:00+00:00,24.7635,12.1135,17.628082,0.0,0.0,0.0,0.0,13.783817
1458,2003-12-29 00:00:00+00:00,22.7635,10.8635,16.671831,0.0,0.0,0.0,0.0,10.495713
1459,2003-12-30 00:00:00+00:00,23.1635,7.5135,15.296833,0.0,0.0,0.0,0.0,9.3669195
1460,2003-12-31 00:00:00+00:00,22.713501,9.263499,16.619751,0.0,0.0,0.0,0.0,9.0645685
1461,2004-01-01 00:00:00+00:00,23.8635,12.513499,17.936417,0.0,0.0,0.0,0.0,9.387651
1462,2004-01-02 00:00:00+00:00,23.213501,11.763499,17.480165,0.0,0.0,0.0,0.0,8.64
1463,2004-01-03 00:00:00+00:00,24.463501,12.263499,18.182251,0.0,0.0,0.0,0.0,6.87779
1464,2004-01-04 00:00:00+00:00,23.213501,13.6135,17.878084,0.0,0.0,0.0,0.0,9.339208
1465,2004-01-05 00:00:00+00:00,23.7635,12.563499,18.075998,0.0,0.0,0.0,0.0,7.42159
1466,2004-01-06 00:00:00+00:00,23.3635,11.1635,17.136415,0.0,0.0,0.0,0.0,10.086427
1467,2004-01-07 00:00:00+00:00,22.1135,10.9135,16.378084,0.0,0.0,0.0,0.0,11.542478
1468,2004-01-08 00:00:00+00:00,22.2635,11.6135,17.559332,0.0,0.0,0.0,0.0,4.802999
1469,2004-01-09 00:00:00+00:00,23.463501,12.263499,18.105165,0.0,0.0,0.0,0.0,9.449572
1470,2004-01-10 00:00:00+00:00,20.563501,11.2135,15.194752,2.1999998,2.1999998,0.0,7.0,15.158522
1471,2004-01-11 00:00:00+00:00,17.6635,8.1135,12.534333,5.7999997,5.7999997,0.0,9.0,11.928989
1472,2004-01-12 00:00:00+00:00,18.6135,9.6135,13.528084,1.9000001,1.9000001,0.0,6.0,10.8955765
