,Unnamed: 0,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max
3655,2,2010-01-03 00:00:00+00:00,19.8635,9.313499,13.288501,2.0,2.0,0.0,6.0,5.8603754
3656,3,2010-01-04 00:00:00+00:00,20.1135,10.1135,15.0885,0.0,0.0,0.0,0.0,10.8955765
3657,4,2010-01-05 00:00:00+00:00,19.063501,8.7135,13.567666,0.0,0.0,0.0,0.0,11.183201
3658,5,2010-01-06 00:00:00+00:00,20.063501,12.2135,15.676,0.0,0.0,0.0,0.0,5.0528407
3659,6,2010-01-07 00:00:00+00:00,20.3635,12.2135,15.867665,0.0,0.0,0.0,0.0,5.5887027
3660,7,2010-01-08 00:00:00+00:00,19.3635,11.763499,14.744752,0.0,0.0,0.0,0.0,9.085988
3661,8,2010-01-09 00:00:00+00:00,20.1635,8.9635,14.409333,0.0,0.0,0.0,0.0,10.587917
3662,9,2010-01-10 00:00:00+00:00,19.563501,7.8635,13.813499,0.0,0.0,0.0,0.0,11.542478
3663,10,2010-01-11 00:00:00+00:00,18.5135,8.563499,13.296833,0.0,0.0,0.0,0.0,9.779817
3664,11,2010-01-12 00:00:00+00:00,18.563501,10.9135,14.848916,0.70000005,0.70000005,0.0,3.0,6.9247384
3665,12,2010-01-13 00:00:00+00:00,18.963501,7.9635005,13.148917,0.6,0.6,0.0,5.0,9.826088
3666,13,2010-01-14 00:00:00+00:00,19.8635,8.013499,13.690583,0.0,0.0,0.0,0.0,23.770906
3667,14,2010-01-15 00:00:00+00:00,17.4135,8.1635,12.80725,0.0,0.0,0.0,0.0,25.959969
3668,15,2010-01-16 00:00:00+00:00,18.8635,5.2635,10.607249,0.0,0.0,0.0,0.0,14.372974
3669,16,2010-01-17 00:00:00+00:00,20.563501,7.6135,13.961417,0.0,0.0,0.0,0.0,16.08761
3670,17,2010-01-18 00:00:00+00:00,22.4135,8.9635,14.96975,0.0,0.0,0.0,0.0,11.753876
3671,18,2010-01-19 00:00:00+00:00,23.813501,10.8635,16.798918,0.0,0.0,0.0,0.0,10.041354
3672,19,2010-01-20 00:00:00+00:00,24.5135,10.7135,16.271833,0.0,0.0,0.0,0.0,13.896187
3673,20,2010-01-21 00:00:00+00:00,24.6135,10.513499,16.680168,0.0,0.0,0.0,0.0,11.440978
3674,21,2010-01-22 00:00:00+00:00,24.9135,10.6635,16.942667,0.0,0.0,0.0,0.0,9.565437
3675,22,2010-01-23 00:00:00+00:00,24.713501,10.013499,17.0885,0.0,0.0,0.0,0.0,15.84409
3676,23,2010-01-24 00:00:00+00:00,25.813501,10.7135,16.63225,0.0,0.0,0.0,0.0,12.9249525
3677,24,2010-01-25 00:00:00+00:00,25.6635,9.6135,17.569752,0.0,0.0,0.0,0.0,9.511088
3678,25,2010-01-26 00:00:00+00:00,25.213501,11.6635,17.221834,0.0,0.0,0.0,0.0,8.557102
3679,26,2010-01-27 00:00:00+00:00,24.213501,11.7135,17.278084,0.0,0.0,0.0,0.0,12.303366
3680,27,2010-01-28 00:00:00+00:00,24.063501,12.013499,17.109335,0.0,0.0,0.0,0.0,13.896187
3681,28,2010-01-29 00:00:00+00:00,24.0135,11.6135,16.861414,0.0,0.0,0.0,0.0,12.031756
3682,29,2010-01-30 00:00:00+00:00,23.6135,12.1135,17.313501,0.0,0.0,0.0,0.0,16.575644
3683,30,2010-01-31 00:00:00+00:00,21.3635,11.3635,16.298918,2.4,2.4,0.0,3.0,17.555307
3684,31,2010-02-01 00:00:00+00:00,19.213501,9.763499,13.36975,5.6,5.6,0.0,19.0,7.42159
3685,32,2010-02-02 00:00:00+00:00,17.713501,11.263499,13.232249,17.8,17.8,0.0,17.0,6.2145634
3686,33,2010-02-03 00:00:00+00:00,13.6635,10.9135,12.578083,65.5,65.5,0.0,24.0,13.849477
3687,34,2010-02-04 00:00:00+00:00,17.5135,10.1135,12.409333,21.199999,21.199999,0.0,16.0,21.129883
3688,35,2010-02-05 00:00:00+00:00,19.063501,4.9635,11.996834,0.0,0.0,0.0,0.0,13.202726
3689,36,2010-02-06 00:00:00+00:00,21.6135,5.5135,13.523918,0.0,0.0,0.0,0.0,6.130579
3690,37,2010-02-07 00:00:00+00:00,21.463501,9.813499,15.753085,0.0,0.0,0.0,0.0,11.753876
3691,38,2010-02-08 00:00:00+00:00,20.313501,10.1135,14.469749,0.1,0.1,0.0,1.0,13.363711
3692,39,2010-02-09 00:00:00+00:00,21.9135,9.6135,14.915585,0.0,0.0,0.0,0.0,8.942214
3693,40,2010-02-10 00:00:00+00:00,22.063501,12.3635,16.455168,0.0,0.0,0.0,0.0,10.144082
3694,41,2010-02-11 00:00:00+00:00,20.813501,11.263499,15.303085,1.6,1.6,0.0,4.0,19.64228
3695,42,2010-02-12 00:00:00+00:00,21.563501,8.2135,12.930168,0.0,0.0,0.0,0.0,7.6367526
3696,43,2010-02-13 00:00:00+00:00,22.813501,9.6635,15.913502,0.0,0.0,0.0,0.0,13.797912
3697,44,2010-02-14 00:00:00+00:00,21.463501,10.4635,15.751,0.0,0.0,0.0,0.0,12.7279215
3698,45,2010-02-15 00:00:00+00:00,20.713501,12.1635,16.011415,0.1,0.1,0.0,1.0,14.118243
3699,46,2010-02-16 00:00:00+00:00,21.063501,11.1135,15.861416,0.2,0.2,0.0,1.0,11.753876
3700,47,2010-02-17 00:00:00+00:00,19.6635,10.6635,13.426,7.4000006,7.4000006,0.0,14.0,9.255571
3701,48,2010-02-18 00:00:00+00:00,19.2635,10.263499,12.830167,2.0000002,2.0000002,0.0,11.0,20.674156
3702,49,2010-02-19 00:00:00+00:00,19.2635,8.6135,13.515583,0.0,0.0,0.0,0.0,15.683774
3703,50,2010-02-20 00:00:00+00:00,20.463501,11.4635,15.326,0.0,0.0,0.0,0.0,10.239453
3704,51,2010-02-21 00:00:00+00:00,22.1135,9.8635,14.826,0.0,0.0,0.0,0.0,11.440978
3705,52,2010-02-22 00:00:00+00:00,21.6635,8.1635,14.298916,0.0,0.0,0.0,0.0,9.3669195
3706,53,2010-02-23 00:00:00+00:00,22.813501,8.513499,15.459334,0.0,0.0,0.0,0.0,14.4
3707,54,2010-02-24 00:00:00+00:00,20.7635,6.9135003,13.198916,0.0,0.0,0.0,0.0,18.161278
3708,55,2010-02-25 00:00:00+00:00,23.1135,5.0135,13.373916,0.0,0.0,0.0,0.0,12.371645
3709,56,2010-02-26 00:00:00+00:00,23.1635,8.1635,14.763503,0.0,0.0,0.0,0.0,10.390226
3710,57,2010-02-27 00:00:00+00:00,23.963501,7.9635005,16.384335,0.0,0.0,0.0,0.0,10.464798
3711,58,2010-02-28 00:00:00+00:00,23.8635,11.313499,17.073915,0.0,0.0,0.0,0.0,15.575981
3712,59,2010-03-01 00:00:00+00:00,23.4135,9.813499,16.005167,0.0,0.0,0.0,0.0,14.277983
3713,60,2010-03-02 00:00:00+00:00,25.2635,10.4135,16.980165,0.0,0.0,0.0,0.0,11.043261
3714,61,2010-03-03 00:00:00+00:00,26.0135,12.1635,17.948914,0.0,0.0,0.0,0.0,10.495713
3715,62,2010-03-04 00:00:00+00:00,26.3635,11.4135,18.334335,0.0,0.0,0.0,0.0,9.693296
3716,63,2010-03-05 00:00:00+00:00,25.813501,12.763499,18.392668,0.0,0.0,0.0,0.0,9.220499
3717,64,2010-03-06 00:00:00+00:00,26.8635,15.4135,20.311415,0.0,0.0,0.0,0.0,9.007196
3718,65,2010-03-07 00:00:00+00:00,25.713501,13.6135,19.261417,0.0,0.0,0.0,0.0,12.224107
3719,66,2010-03-08 00:00:00+00:00,26.813501,15.3635,20.461416,0.0,0.0,0.0,0.0,15.725037
3720,67,2010-03-09 00:00:00+00:00,25.713501,13.4135,19.065582,0.0,0.0,0.0,0.0,17.935081
3721,68,2010-03-10 00:00:00+00:00,25.963501,11.4635,18.244753,0.0,0.0,0.0,0.0,19.469975
3722,69,2010-03-11 00:00:00+00:00,25.063501,10.1135,17.405169,0.0,0.0,0.0,0.0,15.379206
3723,70,2010-03-12 00:00:00+00:00,26.3635,11.013499,17.882252,0.0,0.0,0.0,0.0,13.089354
3724,71,2010-03-13 00:00:00+00:00,26.6635,12.2135,18.811419,0.0,0.0,0.0,0.0,14.512064
3725,72,2010-03-14 00:00:00+00:00,26.4135,12.313499,18.6135,0.0,0.0,0.0,0.0,13.891522
3726,73,2010-03-15 00:00:00+00:00,25.213501,12.9135,18.517668,0.0,0.0,0.0,0.0,9.028754
3727,74,2010-03-16 00:00:00+00:00,27.813501,14.563499,19.686419,0.0,0.0,0.0,0.0,9.83268
3728,75,2010-03-17 00:00:00+00:00,26.3635,11.7135,18.946833,0.0,0.0,0.0,0.0,12.904882
3729,76,2010-03-18 00:00:00+00:00,27.5135,13.4135,19.794748,0.0,0.0,0.0,0.0,16.56
3730,77,2010-03-19 00:00:00+00:00,27.563501,14.313499,20.176,0.0,0.0,0.0,0.0,22.007162
3731,78,2010-03-20 00:00:00+00:00,25.463501,10.813499,18.346832,0.0,0.0,0.0,0.0,16.808569
3732,79,2010-03-21 00:00:00+00:00,27.563501,12.8635,19.4885,0.0,0.0,0.0,0.0,9.83268
3733,80,2010-03-22 00:00:00+00:00,28.063501,10.1635,19.459335,0.0,0.0,0.0,0.0,10.308831
3734,81,2010-03-23 00:00:00+00:00,28.3635,13.4135,20.49475,0.0,0.0,0.0,0.0,12.475961
3735,82,2010-03-24 00:00:00+00:00,27.213501,14.9135,20.311419,0.0,0.0,0.0,0.0,18.089775
3736,83,2010-03-25 00:00:00+00:00,27.9135,13.313499,19.609335,0.0,0.0,0.0,0.0,15.30741
3737,84,2010-03-26 00:00:00+00:00,28.6635,14.1135,20.396833,0.0,0.0,0.0,0.0,13.661038
3738,85,2010-03-27 00:00:00+00:00,28.6635,13.6135,20.251001,0.0,0.0,0.0,0.0,11.966953
3739,86,2010-03-28 00:00:00+00:00,29.463501,15.063499,21.25933,0.0,0.0,0.0,0.0,10.538843
3740,87,2010-03-29 00:00:00+00:00,28.213501,10.9135,19.626,0.0,0.0,0.0,0.0,11.113451
3741,88,2010-03-30 00:00:00+00:00,26.8635,13.6635,19.963501,0.0,0.0,0.0,0.0,9.449572
3742,89,2010-03-31 00:00:00+00:00,27.813501,14.7135,20.396833,0.0,0.0,0.0,0.0,10.630672
3743,90,2010-04-01 00:00:00+00:00,28.063501,14.013499,20.626001,0.0,0.0,0.0,0.0,13.896187
3744,91,2010-04-02 00:00:00+00:00,27.1135,13.7135,20.065584,0.0,0.0,0.0,0.0,13.237038
3745,92,2010-04-03 00:00:00+00:00,27.9135,14.4135,20.259335,0.0,0.0,0.0,0.0,8.669949
3746,93,2010-04-04 00:00:00+00:00,28.563501,14.7135,21.357252,0.0,0.0,0.0,0.0,11.113451
3747,94,2010-04-05 00:00:00+00:00,30.4135,15.8635,22.101004,0.0,0.0,0.0,0.0,9.339208
3748,95,2010-04-06 00:00:00+00:00,30.213501,16.6135,22.794748,0.0,0.0,0.0,0.0,13.084402
3749,96,2010-04-07 00:00:00+00:00,29.8635,16.4135,22.653084,0.0,0.0,0.0,0.0,11.252519
3750,97,2010-04-08 00:00:00+00:00,30.2635,17.063501,22.75725,1.0,1.0,0.0,2.0,12.229406
3751,98,2010-04-09 00:00:00+00:00,28.1135,16.313501,21.534338,0.0,0.0,0.0,0.0,14.039999
3752,99,2010-04-10 00:00:00+00:00,29.2635,16.2635,21.807251,0.0,0.0,0.0,0.0,14.264361
3753,100,2010-04-11 00:00:00+00:00,29.2635,14.9135,21.938501,0.0,0.0,0.0,0.0,14.986553
3754,101,2010-04-12 00:00:00+00:00,28.6635,17.063501,22.434334,0.2,0.2,0.0,1.0,20.49156
3755,102,2010-04-13 00:00:00+00:00,28.213501,13.9135,20.811417,0.1,0.1,0.0,1.0,15.778518
3756,103,2010-04-14 00:00:00+00:00,28.563501,14.063499,20.982252,0.0,0.0,0.0,0.0,11.542478
3757,104,2010-04-15 00:00:00+00:00,27.963501,14.4635,20.976,0.0,0.0,0.0,0.0,10.009036
3758,105,2010-04-16 00:00:00+00:00,27.8635,15.4635,21.184334,0.0,0.0,0.0,0.0,9.339208
3759,106,2010-04-17 00:00:00+00:00,28.963501,14.9135,21.553083,0.0,0.0,0.0,0.0,15.716793
3760,107,2010-04-18 00:00:00+00:00,28.3635,14.2135,21.04267,0.0,0.0,0.0,0.0,13.5515
3761,108,2010-04-19 00:00:00+00:00,28.813501,15.6135,21.509333,0.0,0.0,0.0,0.0,14.003028
3762,109,2010-04-20 00:00:00+00:00,30.213501,14.263499,21.542665,0.0,0.0,0.0,0.0,15.175612
3763,110,2010-04-21 00:00:00+00:00,30.1635,14.313499,22.105165,0.0,0.0,0.0,0.0,14.48972
3764,111,2010-04-22 00:00:00+00:00,29.1635,16.463501,22.546835,0.0,0.0,0.0,0.0,16.267857
3765,112,2010-04-23 00:00:00+00:00,30.563501,16.563501,22.665586,0.0,0.0,0.0,0.0,20.326454
3766,113,2010-04-24 00:00:00+00:00,31.063501,17.063501,23.075998,0.0,0.0,0.0,0.0,17.935081
3767,114,2010-04-25 00:00:00+00:00,30.1135,15.763499,22.56975,0.0,0.0,0.0,0.0,16.563911
3768,115,2010-04-26 00:00:00+00:00,30.563501,15.763499,22.31975,0.0,0.0,0.0,0.0,15.042659
3769,116,2010-04-27 00:00:00+00:00,29.9135,14.313499,21.992668,0.0,0.0,0.0,0.0,12.904882
3770,117,2010-04-28 00:00:00+00:00,30.313501,13.8635,21.703085,0.0,0.0,0.0,0.0,11.885453
3771,118,2010-04-29 00:00:00+00:00,30.0135,14.263499,21.782251,0.0,0.0,0.0,0.0,15.509274
3772,119,2010-04-30 00:00:00+00:00,29.8635,12.9635,20.959335,0.0,0.0,0.0,0.0,14.707222
3773,120,2010-05-01 00:00:00+00:00,28.9135,12.513499,20.586418,0.0,0.0,0.0,0.0,20.774214
3774,121,2010-05-02 00:00:00+00:00,29.7635,11.563499,19.88225,0.0,0.0,0.0,0.0,17.551615
3775,122,2010-05-03 00:00:00+00:00,31.7635,14.563499,22.117668,0.0,0.0,0.0,0.0,8.587338
3776,123,2010-05-04 00:00:00+00:00,32.8135,14.3635,23.671835,0.0,0.0,0.0,0.0,13.397612
3777,124,2010-05-05 00:00:00+00:00,32.8635,17.0135,24.582253,0.0,0.0,0.0,0.0,10.691453
3778,125,2010-05-06 00:00:00+00:00,33.8135,17.1635,25.236418,0.0,0.0,0.0,0.0,15.5843
3779,126,2010-05-07 00:00:00+00:00,34.713497,18.213501,25.717669,0.0,0.0,0.0,0.0,16.203999
3780,127,2010-05-08 00:00:00+00:00,34.3135,18.2635,26.401001,0.0,0.0,0.0,0.0,13.138765
3781,128,2010-05-09 00:00:00+00:00,32.5135,19.963501,25.83225,0.0,0.0,0.0,0.0,13.358861
3782,129,2010-05-10 00:00:00+00:00,32.2635,18.1635,25.434334,0.2,0.2,0.0,1.0,10.239453
3783,130,2010-05-11 00:00:00+00:00,33.0135,19.6135,25.25725,0.5,0.5,0.0,2.0,14.618837
3784,131,2010-05-12 00:00:00+00:00,31.2635,20.0135,25.253082,0.0,0.0,0.0,0.0,11.177405
3785,132,2010-05-13 00:00:00+00:00,31.7635,19.3635,25.1635,0.0,0.0,0.0,0.0,8.647496
3786,133,2010-05-14 00:00:00+00:00,30.9135,18.063501,24.3385,0.0,0.0,0.0,0.0,12.57426
3787,134,2010-05-15 00:00:00+00:00,31.713501,17.463501,24.401001,0.0,0.0,0.0,0.0,10.24578
3788,135,2010-05-16 00:00:00+00:00,29.8635,18.6135,24.244751,0.0,0.0,0.0,0.0,13.138765
3789,136,2010-05-17 00:00:00+00:00,31.063501,17.4135,23.905169,0.0,0.0,0.0,0.0,13.722565
3790,137,2010-05-18 00:00:00+00:00,31.5135,19.2635,24.678083,0.0,0.0,0.0,0.0,10.587917
3791,138,2010-05-19 00:00:00+00:00,32.963497,17.813501,24.838503,0.0,0.0,0.0,0.0,14.578888
3792,139,2010-05-20 00:00:00+00:00,33.163498,18.063501,25.446833,0.0,0.0,0.0,0.0,15.273505
3793,140,2010-05-21 00:00:00+00:00,33.2635,19.563501,25.998917,0.0,0.0,0.0,0.0,12.620554
3794,141,2010-05-22 00:00:00+00:00,33.2635,19.8635,26.263498,0.0,0.0,0.0,0.0,11.165805
3795,142,2010-05-23 00:00:00+00:00,32.7635,18.1135,25.498917,0.0,0.0,0.0,0.0,14.57889
3796,143,2010-05-24 00:00:00+00:00,32.3635,17.8635,25.075998,0.0,0.0,0.0,0.0,15.856354
3797,144,2010-05-25 00:00:00+00:00,32.2635,17.4135,25.126001,0.0,0.0,0.0,0.0,14.05845
3798,145,2010-05-26 00:00:00+00:00,33.2635,19.063501,25.671831,0.0,0.0,0.0,0.0,14.512064
3799,146,2010-05-27 00:00:00+00:00,33.0135,19.2635,25.938498,0.0,0.0,0.0,0.0,15.496736
3800,147,2010-05-28 00:00:00+00:00,32.5135,17.6135,24.928083,0.0,0.0,0.0,0.0,13.783817
3801,148,2010-05-29 00:00:00+00:00,32.0635,16.1635,24.203081,0.0,0.0,0.0,0.0,12.72283
3802,149,2010-05-30 00:00:00+00:00,33.163498,15.2135,24.265585,0.0,0.0,0.0,0.0,17.727943
3803,150,2010-05-31 00:00:00+00:00,32.5635,14.263499,23.559334,0.0,0.0,0.0,0.0,18.837322
3804,151,2010-06-01 00:00:00+00:00,33.5635,16.4135,24.88225,0.0,0.0,0.0,0.0,12.43434
3805,152,2010-06-02 00:00:00+00:00,33.0135,16.2635,24.496828,0.0,0.0,0.0,0.0,15.905319
3806,153,2010-06-03 00:00:00+00:00,32.663498,16.5135,24.665583,0.0,0.0,0.0,0.0,14.986553
3807,154,2010-06-04 00:00:00+00:00,33.2635,17.8635,25.209333,0.0,0.0,0.0,0.0,12.074766
3808,155,2010-06-05 00:00:00+00:00,33.8635,16.963501,25.653086,0.0,0.0,0.0,0.0,10.853866
3809,156,2010-06-06 00:00:00+00:00,33.463497,16.563501,25.117668,0.0,0.0,0.0,0.0,15.273505
3810,157,2010-06-07 00:00:00+00:00,32.963497,18.7635,25.621834,0.2,0.2,0.0,1.0,16.279802
3811,158,2010-06-08 00:00:00+00:00,32.8135,19.0135,25.105165,0.8,0.8,0.0,1.0,17.072504
3812,159,2010-06-09 00:00:00+00:00,32.2635,20.063501,25.171837,0.0,0.0,0.0,0.0,16.167967
3813,160,2010-06-10 00:00:00+00:00,32.413498,18.8635,25.157251,0.0,0.0,0.0,0.0,15.137133
3814,161,2010-06-11 00:00:00+00:00,32.463497,18.9135,25.034334,0.0,0.0,0.0,0.0,16.454008
3815,162,2010-06-12 00:00:00+00:00,31.313501,19.3635,24.905165,1.3000001,1.3000001,0.0,2.0,14.05845
3816,163,2010-06-13 00:00:00+00:00,28.0135,18.0135,21.828085,0.70000005,0.70000005,0.0,2.0,11.923557
3817,164,2010-06-14 00:00:00+00:00,27.463501,17.4135,21.355165,8.299999,8.299999,0.0,11.0,8.557102
3818,165,2010-06-15 00:00:00+00:00,27.713501,18.313501,22.305166,3.3000002,3.3000002,0.0,9.0,10.182337
3819,166,2010-06-16 00:00:00+00:00,28.1135,16.6635,21.834335,1.1,1.1,0.0,3.0,15.978484
3820,167,2010-06-17 00:00:00+00:00,27.1635,17.4135,22.228086,4.3,4.3,0.0,7.0,12.522619
3821,168,2010-06-18 00:00:00+00:00,23.3635,17.4135,19.740583,7.2,7.2,0.0,18.0,11.480557
3822,169,2010-06-19 00:00:00+00:00,26.313501,15.3635,20.111418,2.4,2.4,0.0,5.0,8.759178
3823,170,2010-06-20 00:00:00+00:00,27.463501,16.463501,21.032251,3.5,3.5,0.0,8.0,8.64
3824,171,2010-06-21 00:00:00+00:00,27.1135,17.3635,21.744751,3.8999999,3.8999999,0.0,4.0,11.841756
3825,172,2010-06-22 00:00:00+00:00,26.8635,18.0135,21.438501,4.1,4.1,0.0,8.0,13.217443
3826,173,2010-06-23 00:00:00+00:00,28.0135,16.063501,22.092669,3.1,3.1,0.0,5.0,9.585739
3827,174,2010-06-24 00:00:00+00:00,28.1635,17.9135,22.253084,2.0,2.0,0.0,5.0,13.722565
3828,175,2010-06-25 00:00:00+00:00,26.2635,16.1635,20.369751,10.499999,10.499999,0.0,13.0,11.928989
3829,176,2010-06-26 00:00:00+00:00,27.9135,17.6135,21.66767,2.3999999,2.3999999,0.0,9.0,8.905908
3830,177,2010-06-27 00:00:00+00:00,26.713501,18.6135,21.63225,4.7,4.7,0.0,10.0,8.891344
3831,178,2010-06-28 00:00:00+00:00,27.5135,18.8635,21.73642,3.3000002,3.3000002,0.0,6.0,11.659777
3832,179,2010-06-29 00:00:00+00:00,26.3635,17.3635,21.026001,13.8,13.8,0.0,10.0,10.464798
3833,180,2010-06-30 00:00:00+00:00,25.7635,17.4135,20.80517,13.600001,13.600001,0.0,17.0,12.43434
3834,181,2010-07-01 00:00:00+00:00,23.1635,18.463501,20.01975,6.3999996,6.3999996,0.0,13.0,10.931203
3835,182,2010-07-02 00:00:00+00:00,23.563501,17.7635,19.432251,9.9000025,9.9000025,0.0,20.0,9.726664
3836,183,2010-07-03 00:00:00+00:00,22.2635,17.5135,19.540583,5.4,5.4,0.0,7.0,8.373386
3837,184,2010-07-04 00:00:00+00:00,21.463501,16.713501,18.467669,9.800001,9.800001,0.0,20.0,6.9153743
3838,185,2010-07-05 00:00:00+00:00,20.063501,16.463501,17.532251,9.700002,9.700002,0.0,22.0,12.496719
3839,186,2010-07-06 00:00:00+00:00,25.313501,15.8635,19.28017,1.1,1.1,0.0,6.0,10.390226
3840,187,2010-07-07 00:00:00+00:00,24.1135,17.7635,20.36767,3.5999997,3.5999997,0.0,5.0,9.021574
3841,188,2010-07-08 00:00:00+00:00,22.6135,17.063501,19.382252,23.300001,23.300001,0.0,22.0,7.10031
3842,189,2010-07-09 00:00:00+00:00,20.1135,17.213501,18.330168,19.499998,19.499998,0.0,18.0,8.311245
3843,190,2010-07-10 00:00:00+00:00,22.6135,17.0135,19.598917,2.1000001,2.1000001,0.0,10.0,7.5942082
3844,191,2010-07-11 00:00:00+00:00,24.963501,15.2135,19.453081,3.3999999,3.3999999,0.0,7.0,7.342588
3845,192,2010-07-12 00:00:00+00:00,24.463501,16.6135,19.688501,3.5,3.5,0.0,9.0,5.2416787
3846,193,2010-07-13 00:00:00+00:00,25.313501,16.563501,19.765585,7.0,7.0,0.0,12.0,8.647496
3847,194,2010-07-14 00:00:00+00:00,25.063501,15.913499,19.51142,4.5999994,4.5999994,0.0,9.0,13.339445
3848,195,2010-07-15 00:00:00+00:00,24.213501,15.263499,19.540585,8.9,8.9,0.0,15.0,12.0694
3849,196,2010-07-16 00:00:00+00:00,24.713501,15.2135,19.54475,5.1,5.1,0.0,12.0,5.4477882
3850,197,2010-07-17 00:00:00+00:00,26.213501,15.063499,19.703087,6.2000003,6.2000003,0.0,8.0,9.531505
3851,198,2010-07-18 00:00:00+00:00,26.213501,16.6635,21.26975,0.3,0.3,0.0,2.0,10.105681
3852,199,2010-07-19 00:00:00+00:00,26.2635,17.1135,21.423918,0.1,0.1,0.0,1.0,8.287822
3853,200,2010-07-20 00:00:00+00:00,25.1635,15.763499,20.200998,6.399999,6.399999,0.0,8.0,14.264361
3854,201,2010-07-21 00:00:00+00:00,25.5135,15.4635,20.023916,12.700001,12.700001,0.0,8.0,13.1041975
3855,202,2010-07-22 00:00:00+00:00,24.963501,15.4135,20.048918,12.1,12.1,0.0,12.0,11.090103
3856,203,2010-07-23 00:00:00+00:00,24.0135,15.6635,19.623917,13.700001,13.700001,0.0,13.0,9.346143
3857,204,2010-07-24 00:00:00+00:00,20.713501,17.563501,18.567669,51.4,51.4,0.0,24.0,6.9899354
3858,205,2010-07-25 00:00:00+00:00,23.1635,16.213501,19.303085,3.5000002,3.5000002,0.0,12.0,7.5170207
3859,206,2010-07-26 00:00:00+00:00,23.4135,15.8635,19.296835,9.4,9.4,0.0,21.0,6.638072
3860,207,2010-07-27 00:00:00+00:00,22.9135,16.5135,19.45725,8.499998,8.499998,0.0,14.0,5.3517847
3861,208,2010-07-28 00:00:00+00:00,24.6135,15.763499,19.436419,8.799999,8.799999,0.0,13.0,10.137692
3862,209,2010-07-29 00:00:00+00:00,22.0135,17.1135,19.084333,10.1,10.1,0.0,19.0,8.311245
3863,210,2010-07-30 00:00:00+00:00,23.6635,16.063501,19.519753,5.7999997,5.7999997,0.0,9.0,13.722565
3864,211,2010-07-31 00:00:00+00:00,24.213501,16.5135,19.617666,1.9000001,1.9000001,0.0,5.0,6.638072
3865,212,2010-08-01 00:00:00+00:00,25.063501,15.4135,19.338503,3.6,3.6,0.0,4.0,5.506941
3866,213,2010-08-02 00:00:00+00:00,27.2635,15.9635,20.653086,2.5,2.5,0.0,2.0,8.759178
3867,214,2010-08-03 00:00:00+00:00,26.3635,14.8635,21.128082,0.5,0.5,0.0,1.0,9.83268
3868,215,2010-08-04 00:00:00+00:00,25.4135,16.313501,21.16767,0.0,0.0,0.0,0.0,11.440978
3869,216,2010-08-05 00:00:00+00:00,24.813501,15.763499,20.351,2.7,2.7,0.0,6.0,13.004921
3870,217,2010-08-06 00:00:00+00:00,24.2635,17.713501,20.13225,3.1,3.1,0.0,6.0,8.435069
3871,218,2010-08-07 00:00:00+00:00,24.563501,16.6135,20.355167,3.6,3.6,0.0,11.0,9.346143
3872,219,2010-08-08 00:00:00+00:00,25.313501,16.4135,19.969753,4.6999993,4.6999993,0.0,8.0,7.7879906
3873,220,2010-08-09 00:00:00+00:00,25.2635,17.063501,20.284334,8.6,8.6,0.0,12.0,8.311245
3874,221,2010-08-10 00:00:00+00:00,25.2635,17.6135,20.330168,12.300001,12.300001,0.0,17.0,6.12
3875,222,2010-08-11 00:00:00+00:00,24.6635,16.1135,20.063501,8.1,8.1,0.0,9.0,5.771239
3876,223,2010-08-12 00:00:00+00:00,24.4135,16.1635,19.726,16.1,16.1,0.0,13.0,6.8777895
3877,224,2010-08-13 00:00:00+00:00,22.813501,17.213501,19.759335,7.3000007,7.3000007,0.0,16.0,8.049845
3878,225,2010-08-14 00:00:00+00:00,22.313501,17.1635,19.036419,14.7,14.7,0.0,20.0,6.9899354
3879,226,2010-08-15 00:00:00+00:00,24.8635,16.313501,19.66767,2.6999998,2.6999998,0.0,8.0,10.00256
3880,227,2010-08-16 00:00:00+00:00,24.1635,16.813501,19.959335,1.2,1.2,0.0,7.0,10.239453
3881,228,2010-08-17 00:00:00+00:00,23.6635,16.0135,19.478085,3.3999999,3.3999999,0.0,10.0,11.879999
3882,229,2010-08-18 00:00:00+00:00,23.8635,16.713501,19.467667,15.199999,15.199999,0.0,21.0,9.19939
3883,230,2010-08-19 00:00:00+00:00,23.713501,16.2635,19.428087,8.200001,8.200001,0.0,8.0,8.647496
3884,231,2010-08-20 00:00:00+00:00,23.9135,17.0135,19.721836,1.1,1.1,0.0,5.0,9.605998
3885,232,2010-08-21 00:00:00+00:00,24.713501,15.763499,19.403084,9.300001,9.300001,0.0,13.0,10.636766
3886,233,2010-08-22 00:00:00+00:00,25.3635,15.1135,19.828085,2.7,2.7,0.0,7.0,17.698677
3887,234,2010-08-23 00:00:00+00:00,25.963501,16.1135,20.628086,0.3,0.3,0.0,2.0,14.587776
3888,235,2010-08-24 00:00:00+00:00,27.1135,14.6635,20.863503,0.0,0.0,0.0,0.0,10.739833
3889,236,2010-08-25 00:00:00+00:00,25.713501,15.313499,19.96975,0.0,0.0,0.0,0.0,13.089354
3890,237,2010-08-26 00:00:00+00:00,24.713501,16.463501,19.959337,0.0,0.0,0.0,0.0,11.609651
3891,238,2010-08-27 00:00:00+00:00,25.313501,15.813499,20.494751,0.0,0.0,0.0,0.0,10.799999
